"obs_site","ant","tag_id","run","filename","rel_site","subbasin","subbasin_name","rel_date","etype","date","count","rtype","length","transported","year","mindate","maxdate"
"TWX","MATRIX TRAWL [CURRENT]","3DD.00778B4CC7","Summer","OJD16125.MF1","JDARMF",17070203,"Middle Fork John Day",2016-05-04,"Observation",2016-05-12 19:43:37,1,"W",178,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.00778B4E1B","Summer","OJD-2016-117-MF1.XML","JDARMF",17070203,"Middle Fork John Day",2016-04-26,"Observation",2016-05-09 15:12:51,1,"W",161,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.00778B50AA","Summer","OJD16091.MF1","JDARMF",17070203,"Middle Fork John Day",2016-03-31,"Observation",2016-05-19 06:05:24,3,"W",160,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B50AA","Summer","OJD16091.MF1","JDARMF",17070203,"Middle Fork John Day",2016-03-31,"Observation",2016-05-21 13:01:44,1,"W",160,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B5120","Summer","OJD16106.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-15,"Observation",2016-04-28 19:57:54,1,"W",251,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B52A6","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Observation",2016-05-21 06:30:01,1,"W",175,FALSE,NA,NA,NA
"BO3","AFF SOUTH FLUME [ISO 134KHZ]","3DD.00778B52A6","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Observation",2017-08-01 08:40:23,1,"W",175,FALSE,NA,NA,NA
"BONAFF",NA,"3DD.00778B52A6","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Recapture",2017-08-01 12:00:00,1,"W",175,FALSE,NA,NA,NA
"BO3","WEIR 59","3DD.00778B52A6","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Observation",2017-08-01 14:36:50,1,"W",175,FALSE,NA,NA,NA
"BO4","VERTICAL SLOT DETECTORS","3DD.00778B52A6","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Observation",2017-08-01 15:59:48,1,"W",175,FALSE,NA,NA,NA
"TD1","Counting Window","3DD.00778B52A6","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Observation",2017-08-04 10:22:08,1,"W",175,FALSE,NA,NA,NA
"JDALD2",NA,"3DD.00778B52A6","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Passive Recapture",2017-09-19 10:29:04,1,"W",175,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.00778B52D6","Summer","OJD16121.SF1","JDARSF",17070201,"Upper John Day",2016-04-30,"Observation",2016-05-20 04:43:29,1,"W",174,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.00778B5314","Summer","OJD16138.MF1","JDARMF",17070203,"Middle Fork John Day",2016-05-17,"Recapture",2016-05-19 12:38:00,1,"W",197,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.00778B5314","Summer","OJD16138.MF1","JDARMF",17070203,"Middle Fork John Day",2016-05-17,"Observation",2016-06-06 18:15:45,2,"W",197,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778B5394","Summer","OJD16124.SF1","JDARSF",17070201,"Upper John Day",2016-05-03,"Observation",2016-05-03 19:54:08,1,"W",298,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.00778B5399","Summer","OJD16134.MF1","JDARMF",17070203,"Middle Fork John Day",2016-05-13,"Observation",2016-05-21 16:22:15,1,"W",171,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00778B5971","Summer","OJD16121.SF1","JDARSF",17070201,"Upper John Day",2016-04-30,"Recovery",2016-09-19 23:00:00,1,"W",174,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B5A14","Summer","OJD16119.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-28,"Observation",2016-05-09 12:55:31,1,"W",148,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B5A62","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Observation",2016-05-24 06:42:15,1,"W",152,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B5B3F","Summer","OJD16096.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-05,"Observation",2016-04-25 12:11:47,1,"W",190,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778B5C09","Summer","OJD16124.SF1","JDARSF",17070201,"Upper John Day",2016-05-03,"Observation",2016-05-03 11:40:13,1,"W",176,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B5C09","Summer","OJD16124.SF1","JDARSF",17070201,"Upper John Day",2016-05-03,"Observation",2016-05-10 14:01:40,1,"W",176,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.00778B5CE9","Summer","OJD16091.MF1","JDARMF",17070203,"Middle Fork John Day",2016-03-31,"Observation",2016-05-13 06:44:35,3,"W",148,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00778B64B5","Summer","OJD-2016-117-MF1.XML","JDARMF",17070203,"Middle Fork John Day",2016-04-26,"Recovery",2017-09-13 23:00:00,1,"W",170,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.00778B657C","Summer","OJD16104.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-13,"Observation",2016-05-08 19:41:16,1,"W",163,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B65B2","Summer","OJD16112.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-21,"Observation",2016-05-19 03:09:54,1,"W",165,FALSE,NA,NA,NA
"SJ1","Upstream","3DD.00778B674B","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2016-05-04 20:11:26,1,"W",151,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.00778B6768","Summer","OJD16110.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-19,"Observation",2016-04-25 01:16:18,1,"W",193,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.00778B6855","Summer","OJD-2016-117-MF1.XML","JDARMF",17070203,"Middle Fork John Day",2016-04-26,"Observation",2016-05-22 01:24:41,2,"W",161,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B6928","Summer","OJD16069.MF1","JDARMF",17070203,"Middle Fork John Day",2016-03-09,"Observation",2016-05-30 04:15:17,1,"W",119,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00778B6928","Summer","OJD16069.MF1","JDARMF",17070203,"Middle Fork John Day",2016-03-09,"Recovery",2018-09-25 08:00:00,1,"W",119,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B6F0D","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2016-05-28 08:27:24,1,"W",164,FALSE,NA,NA,NA
"SJ1","Upstream","3DD.00778B710F","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2016-05-05 02:52:42,1,"W",193,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.00778B7158","Summer","OJD16124.MF1","JDARMF",17070203,"Middle Fork John Day",2016-05-03,"Recapture",2016-05-04 09:34:00,1,"W",163,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B72AD","Summer","OJD16119.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-28,"Observation",2016-05-20 21:13:24,1,"W",153,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778B75D0","Summer","OJD16124.SF1","JDARSF",17070201,"Upper John Day",2016-05-03,"Observation",2016-05-19 04:45:51,1,"W",135,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778B7699","Summer","OJD16124.SF1","JDARSF",17070201,"Upper John Day",2016-05-03,"Observation",2016-05-03 17:43:02,1,"W",167,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00778B7EBC","Summer","OJD16113.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-22,"Recovery",2017-09-24 23:00:00,1,"W",155,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00778B7EE2","Summer","OJD16113.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-22,"Recovery",2017-09-11 23:00:00,1,"W",175,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B7F2F","Summer","OJD16106.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-15,"Observation",2016-05-14 08:21:28,1,"W",179,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.00778B84EC","Summer","OJD16138.MF1","JDARMF",17070203,"Middle Fork John Day",2016-05-17,"Recapture",2016-05-18 10:17:00,1,"W",145,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778B865F","Summer","OJD16124.SF1","JDARSF",17070201,"Upper John Day",2016-05-03,"Observation",2016-05-04 15:23:35,1,"W",183,FALSE,NA,NA,NA
"TWX","MATRIX TRAWL [CURRENT]","3DD.00778B8D1A","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Observation",2016-05-22 13:57:45,1,"W",176,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B8D97","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Observation",2016-05-09 08:50:10,1,"W",150,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B8E09","Summer","OJD16106.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-15,"Observation",2016-05-12 12:03:14,1,"W",168,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.00778B8E54","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Observation",2016-05-20 21:30:08,2,"W",153,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B903A","Summer","OJD16098.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-07,"Observation",2016-05-13 14:58:21,1,"W",162,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.00778B922A","Summer","OJD16105.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-14,"Observation",2016-04-24 08:34:48,1,"W",206,FALSE,NA,NA,NA
"SJ1","Upstream","3DD.00778B92E4","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2016-05-04 18:48:36,1,"W",192,FALSE,NA,NA,NA
"BO1","VERTICAL SLOT DETECTORS","3DD.00778B92E4","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2017-08-05 20:21:33,1,"W",192,FALSE,NA,NA,NA
"TD1","Counting Window","3DD.00778B92E4","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2017-10-01 07:13:23,1,"W",192,FALSE,NA,NA,NA
"JDALD1",NA,"3DD.00778B92E4","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Passive Recapture",2017-10-02 00:38:17,1,"W",192,FALSE,NA,NA,NA
"MC1","COUNTING WINDOW","3DD.00778B92E4","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2017-10-05 12:10:48,1,"W",192,FALSE,NA,NA,NA
"MC2","COUNTING WINDOW","3DD.00778B92E4","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2017-11-01 08:47:08,1,"W",192,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00778B9775","Summer","OJD16083.MF1","JDARMF",17070203,"Middle Fork John Day",2016-03-23,"Recovery",2016-09-19 23:00:00,1,"W",124,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778B97EA","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2016-05-04 18:59:12,1,"W",174,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.00778B9966","Summer","OJD16103.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-12,"Observation",2016-04-29 06:01:32,3,"W",168,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.00778B996B","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Observation",2016-05-07 21:46:18,2,"W",171,FALSE,NA,NA,NA
"LMILIS",NA,"3DD.00778B99A0","Summer","OJD16118.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-27,"Recovery",2016-08-10 23:00:00,1,"W",145,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778B99BF","Summer","OJD16121.SF1","JDARSF",17070201,"Upper John Day",2016-04-30,"Observation",2016-05-04 10:20:30,1,"W",182,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.00778B9A85","Summer","OJD16138.MF1","JDARMF",17070203,"Middle Fork John Day",2016-05-17,"Recapture",2016-05-18 10:17:00,1,"W",151,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B9AC2","Summer","OJD16089.MF1","JDARMF",17070203,"Middle Fork John Day",2016-03-29,"Observation",2016-05-24 07:28:50,1,"W",135,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.00778B9ACA","Summer","OJD16077.MF1","JDARMF",17070203,"Middle Fork John Day",2016-03-17,"Observation",2016-04-28 10:38:32,1,"W",159,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.00778B9DA4","Summer","OJD16119.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-28,"Recapture",2016-04-29 10:54:00,1,"W",190,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.00778B9E53","Summer","OJD16119.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-28,"Recapture",2016-04-29 10:54:00,1,"W",184,FALSE,NA,NA,NA
"TD1","Counting Window","3DD.00778B9E53","Summer","OJD16119.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-28,"Observation",2017-10-15 09:59:06,1,"W",184,FALSE,NA,NA,NA
"JDALD1",NA,"3DD.00778B9E53","Summer","OJD16119.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-28,"Passive Recapture",2017-10-16 09:00:47,1,"W",184,FALSE,NA,NA,NA
"JD1","Upstream Array","3DD.00778B9E53","Summer","OJD16119.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-28,"Observation",2017-10-24 23:40:54,1,"W",184,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B9E7E","Summer","OJD16111.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-20,"Observation",2016-05-10 19:26:09,1,"W",191,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00778B9E7E","Summer","OJD16111.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-20,"Recovery",2016-09-19 23:00:00,1,"W",191,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778B9E81","Summer","OJD16118.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-27,"Observation",2016-05-14 13:13:34,1,"W",176,FALSE,NA,NA,NA
"PD7","Perpendicular.vertical.0ft","3DD.00778B9E81","Summer","OJD16118.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-27,"Observation",2018-08-12 23:30:17,1,"W",176,FALSE,NA,NA,NA
"BO3","WEIR 59","3DD.00778B9E81","Summer","OJD16118.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-27,"Observation",2018-08-20 16:24:45,1,"W",176,FALSE,NA,NA,NA
"BO4","VERTICAL SLOT DETECTORS","3DD.00778B9E81","Summer","OJD16118.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-27,"Observation",2018-08-20 16:54:05,1,"W",176,FALSE,NA,NA,NA
"TD1","Counting Window","3DD.00778B9E81","Summer","OJD16118.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-27,"Observation",2018-09-24 16:26:26,1,"W",176,FALSE,NA,NA,NA
"JO2","WEIR 247","3DD.00778B9E81","Summer","OJD16118.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-27,"Observation",2018-09-25 14:44:48,1,"W",176,FALSE,NA,NA,NA
"MC1","COUNTING WINDOW","3DD.00778B9E81","Summer","OJD16118.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-27,"Observation",2018-09-29 09:02:58,1,"W",176,FALSE,NA,NA,NA
"ICH","LEFT LADDER WEIR 438 [O/S]","3DD.00778B9E81","Summer","OJD16118.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-27,"Observation",2018-10-04 15:01:17,1,"W",176,FALSE,NA,NA,NA
"LMA","Right Ladder","3DD.00778B9E81","Summer","OJD16118.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-27,"Observation",2018-10-06 13:14:17,1,"W",176,FALSE,NA,NA,NA
"GOA","Counting Window","3DD.00778B9E81","Summer","OJD16118.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-27,"Observation",2018-10-12 16:51:31,1,"W",176,FALSE,NA,NA,NA
"GRA","Ladder Exit","3DD.00778B9E81","Summer","OJD16118.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-27,"Observation",2018-10-14 16:28:45,1,"W",176,FALSE,NA,NA,NA
"UGR","SINGLE ARRAY","3DD.00778B9E81","Summer","OJD16118.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-27,"Observation",2019-04-11 18:09:45,1,"W",176,FALSE,NA,NA,NA
"SJ1","Upstream","3DD.00778B9FEF","Summer","OJD16124.SF1","JDARSF",17070201,"Upper John Day",2016-05-03,"Observation",2016-05-03 20:37:04,1,"W",181,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778BA5CC","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2016-05-04 20:02:48,1,"W",164,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778BA762","Summer","OJD-2016-117-MF1.XML","JDARMF",17070203,"Middle Fork John Day",2016-04-26,"Observation",2016-05-15 18:22:10,1,"W",172,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778BA834","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2016-05-04 21:02:27,1,"W",181,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778BA89D","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2016-05-05 03:55:18,1,"W",197,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.00778BA89D","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2016-05-11 14:22:51,1,"W",197,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.00778BA89D","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2016-05-12 20:53:02,1,"W",197,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778BACD2","Summer","OJD16124.SF1","JDARSF",17070201,"Upper John Day",2016-05-03,"Observation",2016-05-03 14:43:19,1,"W",199,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.00778BACD2","Summer","OJD16124.SF1","JDARSF",17070201,"Upper John Day",2016-05-03,"Observation",2016-05-15 22:18:32,2,"W",199,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.00778BAD5E","Summer","OJD16132.MF1","JDARMF",17070203,"Middle Fork John Day",2016-05-11,"Recapture",2016-06-03 08:45:00,1,"W",131,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.00778BAD6A","Summer","OJD16106.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-15,"Observation",2016-04-29 05:49:25,4,"W",180,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778BADD3","Summer","OJD16124.SF1","JDARSF",17070201,"Upper John Day",2016-05-03,"Observation",2016-05-03 18:48:51,1,"W",158,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00778BAEDC","Summer","OJD16113.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-22,"Recovery",2016-09-19 23:00:00,1,"W",167,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778BB380","Summer","OJD16106.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-15,"Observation",2016-05-20 08:27:11,1,"W",158,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00778BB3A2","Summer","OJD16096.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-05,"Recovery",2016-09-19 23:00:00,1,"W",150,FALSE,NA,NA,NA
"SJ1","Upstream","3DD.00778BB575","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2016-05-05 03:18:30,1,"W",156,FALSE,NA,NA,NA
"TWX","Towed Flexible Antenna System","3DD.00778BB575","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Observation",2016-05-24 11:29:42,1,"W",156,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00778BB575","Summer","OJD16125.SF1","JDARSF",17070201,"Upper John Day",2016-05-04,"Recovery",2016-09-19 23:00:00,1,"W",156,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.00778BB5EF","Summer","OJD16119.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-28,"Observation",2016-05-10 23:55:28,1,"W",173,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.00778BB687","Summer","OJD16121.SF1","JDARSF",17070201,"Upper John Day",2016-04-30,"Observation",2016-05-19 03:07:35,1,"W",180,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778BB687","Summer","OJD16121.SF1","JDARSF",17070201,"Upper John Day",2016-04-30,"Observation",2016-05-20 14:24:17,1,"W",180,FALSE,NA,NA,NA
"TWX","MATRIX TRAWL [CURRENT]","3DD.00778BB718","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Observation",2016-05-24 01:07:14,1,"W",193,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778BB9FB","Summer","OJD16124.SF1","JDARSF",17070201,"Upper John Day",2016-05-03,"Observation",2016-05-03 11:38:14,1,"W",169,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778BBB01","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Observation",2016-05-17 06:43:24,1,"W",171,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.00778BBBAD","Summer","OJD16132.MF1","JDARMF",17070203,"Middle Fork John Day",2016-05-11,"Recapture",2016-05-12 09:36:00,1,"W",200,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.00778BBCE7","Summer","OJD16096.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-05,"Observation",2016-04-27 04:46:28,1,"W",214,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778BBCE7","Summer","OJD16096.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-05,"Observation",2016-04-28 12:36:09,1,"W",214,FALSE,NA,NA,NA
"BO3","WEIR 58","3DD.00778BBCE7","Summer","OJD16096.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-05,"Observation",2017-08-20 19:01:47,1,"W",214,FALSE,NA,NA,NA
"BO4","VERTICAL SLOT DETECTORS","3DD.00778BBCE7","Summer","OJD16096.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-05,"Observation",2017-08-21 05:03:07,1,"W",214,FALSE,NA,NA,NA
"TD1","Counting Window","3DD.00778BBCE7","Summer","OJD16096.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-05,"Observation",2017-09-12 15:26:11,1,"W",214,FALSE,NA,NA,NA
"JDALD1",NA,"3DD.00778BBCE7","Summer","OJD16096.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-05,"Passive Recapture",2017-09-13 10:06:29,1,"W",214,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.00778BC3BE","Summer","OJD16112.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-21,"Observation",2016-04-29 04:33:23,1,"W",171,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.00778BC3C9","Summer","OJD16113.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-22,"Observation",2016-05-06 22:21:37,1,"W",190,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778BC3C9","Summer","OJD16113.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-22,"Observation",2016-05-08 07:42:53,1,"W",190,FALSE,NA,NA,NA
"BO2","WEIR 52","3DD.00778BC3C9","Summer","OJD16113.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-22,"Observation",2017-08-24 11:27:57,1,"W",190,FALSE,NA,NA,NA
"BO4","VERTICAL SLOT DETECTORS","3DD.00778BC3C9","Summer","OJD16113.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-22,"Observation",2017-08-24 12:32:22,1,"W",190,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00778BC411","Summer","OJD16121.SF1","JDARSF",17070201,"Upper John Day",2016-04-30,"Observation",2016-05-22 16:30:04,1,"W",174,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778BC699","Summer","OJD16121.SF1","JDARSF",17070201,"Upper John Day",2016-04-30,"Observation",2016-05-01 13:27:57,1,"W",186,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.00778BC6EA","Summer","OJD16119.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-28,"Observation",2016-05-16 06:51:52,4,"W",157,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.00778BC6F0","Summer","OJD16111.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-20,"Observation",2016-05-08 05:21:00,3,"W",152,FALSE,NA,NA,NA
"TWX","MATRIX TRAWL [CURRENT]","3DD.00778BC6F0","Summer","OJD16111.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-20,"Observation",2016-05-11 05:26:23,1,"W",152,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00778BC6F0","Summer","OJD16111.MF1","JDARMF",17070203,"Middle Fork John Day",2016-04-20,"Recovery",2016-10-16 11:00:00,1,"W",152,FALSE,NA,NA,NA
"SJ1","Upstream","3DD.00778BC6F3","Summer","OJD16124.SF1","JDARSF",17070201,"Upper John Day",2016-05-03,"Observation",2016-05-03 13:31:42,1,"W",163,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00778BC6FE","Summer","OJD16121.SF1","JDARSF",17070201,"Upper John Day",2016-04-30,"Observation",2016-05-03 20:42:15,1,"W",177,FALSE,NA,NA,NA
"LMILIS",NA,"3DD.00778BC6FE","Summer","OJD16121.SF1","JDARSF",17070201,"Upper John Day",2016-04-30,"Recovery",2016-08-10 23:00:00,1,"W",177,FALSE,NA,NA,NA
"TWX","MATRIX TRAWL [CURRENT]","3DD.00778BC714","Summer","OJD16120.SF1","JDARSF",17070201,"Upper John Day",2016-04-29,"Observation",2016-05-26 08:48:20,1,"W",165,FALSE,NA,NA,NA
