"obs_site","ant","tag_id","run","rtype_name","filename","rel_site","rel_rkm","subbasin","subbasin_name","rel_date","etype","date","length","count","transported","year","mindate","maxdate"
"JDALD2",NA,"3DD.007786F3AE","Summer","Wild Fish or Natural Production","JDB15352.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-18,"Passive Recapture",2017-10-08 16:48:44,NA,1,FALSE,NA,NA,NA
"MC2","COUNTING WINDOW","3DD.007786F3AE","Summer","Wild Fish or Natural Production","JDB15352.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-18,"Observation",2017-10-12 16:43:10,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007786F3AE","Summer","Wild Fish or Natural Production","JDB15352.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-18,"Observation",2017-12-20 19:03:13,NA,1,FALSE,NA,NA,NA
"COP","Downstream Array","3DD.007786F3AE","Summer","Wild Fish or Natural Production","JDB15352.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-18,"Observation",2018-03-11 16:42:05,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007786F3AE","Summer","Wild Fish or Natural Production","JDB15352.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-18,"Observation",2018-05-03 07:24:58,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F3B3","Summer","Wild Fish or Natural Production","JDB-2016-319-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-11-22,"Mark",2016-11-14 08:00:00,121,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F3B3","Summer","Wild Fish or Natural Production","JDB-2016-319-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-11-22,"Observation",2018-06-22 01:03:12,NA,1,FALSE,NA,NA,NA
"BBT","Downstream Array","3DD.007786F3B3","Summer","Wild Fish or Natural Production","JDB-2016-319-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-11-22,"Observation",2018-10-09 23:28:43,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F3B8","Summer","Wild Fish or Natural Production","JDB-2016-097-STP.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-07,"Mark",2016-04-06 10:00:00,160,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F3BC","Summer","Wild Fish or Natural Production","JDB-2016-319-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-11-18,"Mark",2016-11-14 08:00:00,137,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.007786F3BC","Summer","Wild Fish or Natural Production","JDB-2016-319-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-11-18,"Observation",2016-11-18 15:52:21,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F3BE","Summer","Wild Fish or Natural Production","JDB-2016-063-STP.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-03-30,"Mark",2016-03-03 09:00:00,134,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F3BF","Summer","Wild Fish or Natural Production","JDB15365.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-01-11,"Mark",2015-12-31 09:00:00,165,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F3BF","Summer","Wild Fish or Natural Production","JDB15365.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-01-11,"Observation",2016-01-12 10:00:37,NA,1,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.007786F3BF","Summer","Wild Fish or Natural Production","JDB15365.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-01-11,"Observation",2016-04-25 12:52:59,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F3CD","Summer","Wild Fish or Natural Production","JDB15365.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-31,"Mark",2015-12-31 09:00:00,129,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F3E0","Summer","Wild Fish or Natural Production","JDB16011.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-01-13,"Mark",2016-01-11 11:30:00,135,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F3E2","Summer","Wild Fish or Natural Production","JDB16109.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-22,"Mark",2016-04-18 09:30:00,160,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F3F7","Summer","Wild Fish or Natural Production","JDB15352.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-18,"Mark",2015-12-18 10:00:00,115,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F440","Summer","Wild Fish or Natural Production","JDB16104.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-15,"Mark",2016-04-13 10:30:00,144,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F46E","Summer","Wild Fish or Natural Production","JDB-2016-305-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-10-31,"Mark",2016-10-31 11:00:00,105,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F4A1","Summer","Wild Fish or Natural Production","JDB-2016-305-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-10-31,"Mark",2016-10-31 11:00:00,140,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.007786F4A1","Summer","Wild Fish or Natural Production","JDB-2016-305-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-10-31,"Observation",2016-11-01 08:25:56,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F4A4","Summer","Wild Fish or Natural Production","JDB16117.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-05-02,"Mark",2016-04-26 10:00:00,198,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F4A4","Summer","Wild Fish or Natural Production","JDB16117.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-05-02,"Observation",2016-05-05 16:04:53,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007786F4A4","Summer","Wild Fish or Natural Production","JDB16117.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-05-02,"Observation",2016-05-08 03:47:23,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F4F5","Summer","Wild Fish or Natural Production","JDB-2016-097-STP.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-06,"Mark",2016-04-06 10:00:00,180,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F4F5","Summer","Wild Fish or Natural Production","JDB-2016-097-STP.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-06,"Observation",2016-04-11 01:58:44,NA,1,FALSE,NA,NA,NA
"MCJ","FULL FLOW BYPASS","3DD.007786F4F5","Summer","Wild Fish or Natural Production","JDB-2016-097-STP.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-06,"Observation",2016-05-05 08:14:36,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F4F8","Summer","Wild Fish or Natural Production","JDB16117.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-05-07,"Mark",2016-04-26 10:00:00,186,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.007786F4F8","Summer","Wild Fish or Natural Production","JDB16117.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-05-07,"Observation",2016-05-07 13:11:42,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F4FE","Summer","Wild Fish or Natural Production","JDB15352.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-18,"Mark",2015-12-18 10:00:00,120,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F54C","Summer","Wild Fish or Natural Production","JDB-2016-305-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-10-31,"Mark",2016-10-31 11:00:00,126,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F54C","Summer","Wild Fish or Natural Production","JDB-2016-305-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-10-31,"Observation",2016-10-31 11:20:39,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F558","Summer","Wild Fish or Natural Production","JDB-2016-349-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-12-28,"Mark",2016-12-14 13:00:00,152,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F558","Summer","Wild Fish or Natural Production","JDB-2016-349-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-12-28,"Observation",2016-12-28 14:53:21,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F55B","Summer","Wild Fish or Natural Production","JDB-2016-319-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-11-23,"Mark",2016-11-14 08:00:00,227,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.007786F55B","Summer","Wild Fish or Natural Production","JDB-2016-319-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-11-23,"Observation",2016-11-23 14:26:30,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F565","Summer","Wild Fish or Natural Production","JDB-2016-342-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-12-13,"Mark",2016-12-07 09:00:00,183,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F565","Summer","Wild Fish or Natural Production","JDB-2016-342-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-12-13,"Observation",2016-12-13 15:10:18,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F566","Summer","Wild Fish or Natural Production","JDB-2016-063-STP.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-01,"Mark",2016-03-03 09:00:00,124,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F56A","Summer","Wild Fish or Natural Production","JDB-2016-305-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-10-31,"Mark",2016-10-31 11:00:00,134,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F56A","Summer","Wild Fish or Natural Production","JDB-2016-305-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-10-31,"Observation",2016-10-31 11:23:49,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007786F56A","Summer","Wild Fish or Natural Production","JDB-2016-305-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-10-31,"Observation",2017-05-28 09:20:54,NA,1,FALSE,NA,NA,NA
"MCJ","FULL FLOW BYPASS","3DD.007786F56A","Summer","Wild Fish or Natural Production","JDB-2016-305-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-10-31,"Observation",2017-05-29 06:00:53,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F57D","Summer","Wild Fish or Natural Production","JDB15358.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-29,"Mark",2015-12-24 10:00:00,101,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F57D","Summer","Wild Fish or Natural Production","JDB15358.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-29,"Observation",2015-12-29 09:42:04,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F580","Summer","Wild Fish or Natural Production","JDB15358.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-30,"Mark",2015-12-24 10:00:00,111,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F580","Summer","Wild Fish or Natural Production","JDB15358.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-30,"Observation",2015-12-30 11:16:02,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F5A5","Summer","Wild Fish or Natural Production","JDB15355.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-21,"Mark",2015-12-21 11:00:00,162,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F5A6","Summer","Wild Fish or Natural Production","JDB16104.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-17,"Mark",2016-04-13 10:30:00,146,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F5A6","Summer","Wild Fish or Natural Production","JDB16104.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-17,"Observation",2016-05-13 06:17:16,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F5AA","Summer","Wild Fish or Natural Production","JDB-2016-063-STP.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-06,"Mark",2016-03-03 09:00:00,195,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F5B4","Summer","Wild Fish or Natural Production","JDB-2016-305-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-10-31,"Mark",2016-10-31 11:00:00,150,1,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.007786F5B4","Summer","Wild Fish or Natural Production","JDB-2016-305-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-10-31,"Recovery",2017-09-10 23:00:00,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F5BF","Summer","Wild Fish or Natural Production","JDB-2016-308-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-11-07,"Mark",2016-11-03 08:30:00,211,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F5BF","Summer","Wild Fish or Natural Production","JDB-2016-308-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-11-07,"Observation",2016-11-07 15:46:59,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F5C5","Summer","Wild Fish or Natural Production","JDB-2016-063-STP.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-06,"Mark",2016-03-03 09:00:00,191,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F5C5","Summer","Wild Fish or Natural Production","JDB-2016-063-STP.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-06,"Observation",2016-04-07 15:32:49,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F5E0","Summer","Wild Fish or Natural Production","JDB-2016-349-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-12-28,"Mark",2016-12-14 13:00:00,120,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F5E0","Summer","Wild Fish or Natural Production","JDB-2016-349-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-12-28,"Observation",2016-12-28 10:43:09,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F5E9","Summer","Wild Fish or Natural Production","JDB-2016-342-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-12-07,"Mark",2016-12-07 09:00:00,119,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.007786F5E9","Summer","Wild Fish or Natural Production","JDB-2016-342-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-12-07,"Observation",2016-12-07 21:04:25,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F61B","Summer","Wild Fish or Natural Production","JDB15355.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-23,"Mark",2015-12-21 11:00:00,129,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F61B","Summer","Wild Fish or Natural Production","JDB15355.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-23,"Observation",2015-12-23 12:53:14,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F650","Summer","Wild Fish or Natural Production","JDB-2016-063-STP.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-03-21,"Mark",2016-03-03 09:00:00,149,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F659","Summer","Wild Fish or Natural Production","JDB15352.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-18,"Mark",2015-12-18 10:00:00,107,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F659","Summer","Wild Fish or Natural Production","JDB15352.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-18,"Observation",2015-12-18 15:24:23,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F667","Summer","Wild Fish or Natural Production","JDB16117.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-26,"Mark",2016-04-26 10:00:00,170,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F66E","Summer","Wild Fish or Natural Production","JDB15355.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-22,"Mark",2015-12-21 11:00:00,107,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F66E","Summer","Wild Fish or Natural Production","JDB15355.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-22,"Observation",2015-12-23 09:13:20,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F752","Summer","Wild Fish or Natural Production","JDB16117.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-05-06,"Mark",2016-04-26 10:00:00,167,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.007786F752","Summer","Wild Fish or Natural Production","JDB16117.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-05-06,"Observation",2016-05-06 09:06:17,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F754","Summer","Wild Fish or Natural Production","JDB-2016-063-STP.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-03-04,"Mark",2016-03-03 09:00:00,116,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.007786F754","Summer","Wild Fish or Natural Production","JDB-2016-063-STP.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-03-04,"Observation",2016-03-04 09:46:55,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F759","Summer","Wild Fish or Natural Production","JDB16104.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-17,"Mark",2016-04-13 10:30:00,205,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F759","Summer","Wild Fish or Natural Production","JDB16104.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-04-17,"Observation",2016-04-17 12:40:04,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F78C","Summer","Wild Fish or Natural Production","JDB16128.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-05-10,"Mark",2016-05-07 10:30:00,193,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F78C","Summer","Wild Fish or Natural Production","JDB16128.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-05-10,"Observation",2016-05-10 12:43:49,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F7CA","Summer","Wild Fish or Natural Production","JDB-2016-306-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-11-02,"Mark",2016-11-01 08:00:00,143,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.007786F7CA","Summer","Wild Fish or Natural Production","JDB-2016-306-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-11-02,"Observation",2016-11-08 06:21:49,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F835","Summer","Wild Fish or Natural Production","JDB15358.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-24,"Mark",2015-12-24 10:00:00,116,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F835","Summer","Wild Fish or Natural Production","JDB15358.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-24,"Observation",2015-12-24 16:26:41,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F84C","Summer","Wild Fish or Natural Production","JDB-2016-334-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-12-02,"Mark",2016-11-29 08:30:00,136,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F856","Summer","Wild Fish or Natural Production","JDB16136.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-05-16,"Mark",2016-05-15 10:30:00,159,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F85A","Summer","Wild Fish or Natural Production","JDB15365.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-01-11,"Mark",2015-12-31 09:00:00,139,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.007786F85A","Summer","Wild Fish or Natural Production","JDB15365.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-01-11,"Observation",2016-01-12 10:43:51,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F85F","Summer","Wild Fish or Natural Production","JDB15355.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-21,"Mark",2015-12-21 11:00:00,120,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F88F","Summer","Wild Fish or Natural Production","JDB16136.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-06-06,"Mark",2016-05-15 10:30:00,186,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F89F","Summer","Wild Fish or Natural Production","JDB-2016-313-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-11-09,"Mark",2016-11-08 08:00:00,126,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F89F","Summer","Wild Fish or Natural Production","JDB-2016-313-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-11-09,"Observation",2016-11-10 11:46:01,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F8A4","Summer","Wild Fish or Natural Production","JDB15351.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-17,"Mark",2015-12-17 10:00:00,136,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.007786F8A4","Summer","Wild Fish or Natural Production","JDB15351.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-17,"Observation",2015-12-17 13:01:53,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F8BA","Summer","Wild Fish or Natural Production","JDB15355.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-21,"Mark",2015-12-21 11:00:00,137,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F8BA","Summer","Wild Fish or Natural Production","JDB15355.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-21,"Observation",2015-12-21 17:54:20,NA,1,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.007786F8BA","Summer","Wild Fish or Natural Production","JDB15355.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-21,"Observation",2016-04-25 14:23:16,NA,2,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.007786F8BA","Summer","Wild Fish or Natural Production","JDB15355.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-21,"Observation",2016-05-03 07:43:07,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F8BC","Summer","Wild Fish or Natural Production","JDB16117.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-05-05,"Mark",2016-04-26 10:00:00,159,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F8BC","Summer","Wild Fish or Natural Production","JDB16117.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-05-05,"Observation",2016-05-05 13:16:49,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F8BF","Summer","Wild Fish or Natural Production","JDB15365.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-01-08,"Mark",2015-12-31 09:00:00,144,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F8CC","Summer","Wild Fish or Natural Production","JDB15352.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-18,"Mark",2015-12-18 10:00:00,104,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.007786F8CC","Summer","Wild Fish or Natural Production","JDB15352.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-18,"Observation",2015-12-18 16:41:23,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F8E6","Summer","Wild Fish or Natural Production","JDB-2016-342-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-12-07,"Mark",2016-12-07 09:00:00,150,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.007786F8E6","Summer","Wild Fish or Natural Production","JDB-2016-342-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-12-07,"Observation",2016-12-12 19:48:52,NA,1,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.007786F8E6","Summer","Wild Fish or Natural Production","JDB-2016-342-TOU.XML","TOUCHR","509.035.051",17070102,"Walla Walla",2016-12-07,"Observation",2017-04-16 20:22:42,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F905","Summer","Wild Fish or Natural Production","JDB16014.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2016-02-04,"Mark",2016-01-14 09:00:00,100,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F91A","Summer","Wild Fish or Natural Production","JDB15355.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-23,"Mark",2015-12-21 11:00:00,102,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.007786F925","Summer","Wild Fish or Natural Production","JDB15355.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-24,"Mark",2015-12-21 11:00:00,96,1,FALSE,NA,NA,NA
