"obs_site","ant","tag_id","run","filename","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","dtime","species"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D5414A6","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 10:27:12,"H",104,FALSE,-1.4065625,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D5414AC","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 00:42:14,"H",92,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D5414AC","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 00:42:16,"H",92,FALSE,9.74561342592593,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D5414AC","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 18:35:57,"H",92,FALSE,-3.6766087962963,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D5414EC","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 02:23:29,"H",113,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D5414EC","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 02:23:30,"H",113,FALSE,-8.00465277777778,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D541524","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-18 02:17:01,"H",113,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D541524","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-18 02:17:03,"H",113,FALSE,1.95895833333333,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D544F98","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 03:34:18,"H",93,FALSE,3.47222222222222e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D544F98","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 03:34:21,"H",93,FALSE,1.91621527777778,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D544F98","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 01:33:46,"H",93,FALSE,3.47222222222222e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D544F98","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 01:33:49,"H",93,FALSE,2.67501157407407,"sockeye"
"MCJ","RIVER-2 EXIT","3D9.1C2D544FD2","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 18:11:39,"H",93,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-2 EXIT","3D9.1C2D544FD2","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 18:11:40,"H",93,FALSE,-4.73108796296296,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D5453E9","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 00:39:07,"H",89,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D5453E9","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 00:39:08,"H",89,FALSE,0.0328472222222222,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D545439","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 01:26:42,"H",101,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D545439","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 01:26:43,"H",101,FALSE,3.5175462962963,"sockeye"
"LMJ","B-DIVERSION","3D9.1C2D545439","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 13:53:31,"H",101,FALSE,0.0122106481481481,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D545439","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 14:11:06,"H",101,FALSE,-2.71165509259259,"sockeye"
"LMJ","A-DIVERSION","3D9.1C2D5455B2","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 22:08:50,"H",100,FALSE,0.0230208333333333,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D5455B2","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 22:41:59,"H",100,FALSE,7.89795138888889,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D5455F8","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 20:29:59,"H",75,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D5455F8","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 20:30:01,"H",75,FALSE,5.05591435185185,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D5455F8","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-06-02 21:50:37,"H",75,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D5455F8","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-06-02 21:50:39,"H",75,FALSE,-11.0133912037037,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D545A90","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 21:33:17,"H",109,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D545A90","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 21:33:19,"H",109,FALSE,2.63916666666667,"sockeye"
"LMJ","A-DIVERSION","3D9.1C2D545A90","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 19:01:28,"H",109,FALSE,0.0273148148148148,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D545A90","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 19:40:48,"H",109,FALSE,3.244375,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D545B21","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 01:32:42,"H",125,FALSE,2.31481481481481e-05,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D545B21","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 01:32:44,"H",125,FALSE,-9.10168981481482,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D545CC6","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 23:06:35,"H",108,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D545CC6","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 23:06:37,"H",108,FALSE,82.5370717592593,"sockeye"
"CRESIS",NA,"3D9.1C2D545CC6","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Recovery",2010-08-10 12:00:00,"H",108,FALSE,-66.5466087962963,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D545E08","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-06-04 23:09:54,"H",88,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D545E08","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-06-04 23:09:55,"H",88,FALSE,-17.8381597222222,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D5464D4","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-18 03:03:22,"H",105,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D5464D4","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-18 03:03:24,"H",105,FALSE,4.41636574074074,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D5464D4","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 13:05:17,"H",105,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D5464D4","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 13:05:18,"H",105,FALSE,0.98474537037037,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D54695A","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 13:14:39,"H",86,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D54695A","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 13:14:41,"H",86,FALSE,7.14561342592593,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D54695A","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-30 16:50:35,"H",86,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D54695A","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-30 16:50:36,"H",86,FALSE,1.52255787037037,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D546A7E","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 05:23:05,"H",94,FALSE,-2.8721875,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D546BD3","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 08:27:14,"H",105,FALSE,4.62962962962963e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D546BD3","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 08:27:18,"H",105,FALSE,-8.48722222222222,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D546DDA","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 21:45:13,"H",96,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D546DDA","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 21:45:14,"H",96,FALSE,2.02878472222222,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D546DDA","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 22:26:45,"H",96,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D546DDA","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 22:26:47,"H",96,FALSE,8.59892361111111,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D546E40","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 12:49:14,"H",107,FALSE,-6.58163194444444,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D546F13","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 22:57:53,"H",95,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D546F13","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 22:57:55,"H",95,FALSE,-0.0561342592592593,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D546F4D","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 21:38:30,"H",115,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D546F4D","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 21:38:31,"H",115,FALSE,15.3861342592593,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D547114","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-09 06:54:33,"H",106,FALSE,2.31481481481481e-05,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D547114","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-09 06:54:35,"H",106,FALSE,-21.7885069444444,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D547155","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-18 11:59:18,"H",97,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D547155","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-18 11:59:20,"H",97,FALSE,14.2787615740741,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D547162","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 19:00:55,"H",103,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D547162","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 19:00:56,"H",103,FALSE,-6.77621527777778,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D5472B0","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 00:39:30,"H",94,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D5472B0","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 00:39:31,"H",94,FALSE,-1.96572916666667,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D547300","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 02:02:56,"H",105,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D547300","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 02:02:57,"H",105,FALSE,8.51640046296296,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D547300","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 14:26:34,"H",105,FALSE,-3.97408564814815,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D5473A6","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 15:49:34,"H",93,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D5473A6","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 15:49:36,"H",93,FALSE,3.89096064814815,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D5473A6","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 13:19:11,"H",93,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D5473A6","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 13:19:12,"H",93,FALSE,3.36971064814815,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D5475AC","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-04 22:11:39,"H",92,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D5475AC","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-04 22:11:41,"H",92,FALSE,-8.11789351851852,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D54768C","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 19:21:55,"H",102,FALSE,-8.50597222222222,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D5476A7","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 08:14:32,"H",109,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D5476A7","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 08:14:34,"H",109,FALSE,10.0269212962963,"sockeye"
"GOJ","FULL FLOW BYPASS","3D9.1C2D547791","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 08:53:27,"H",93,FALSE,1.36230324074074,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D547791","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-30 17:35:22,"H",93,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D547791","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-30 17:35:24,"H",93,FALSE,157.767083333333,"sockeye"
"ESANIS",NA,"3D9.1C2D547791","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Recovery",2010-11-04 12:00:00,"H",93,FALSE,-156.604976851852,"sockeye"
"B2J","RIVER EXIT","3D9.1C2D54782A","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 21:30:43,"H",118,FALSE,1.15740740740741e-05,"sockeye"
"B2J","RIVER EXIT","3D9.1C2D54782A","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 21:30:44,"H",118,FALSE,-7.90027777777778,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D547A41","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 00:20:25,"H",118,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D547A41","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 00:20:27,"H",118,FALSE,116.485798611111,"sockeye"
"FOUNDI",NA,"3D9.1C2D547A41","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Recovery",2010-09-17 12:00:00,"H",118,FALSE,-115.744467592593,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D547B3F","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 18:12:58,"H",112,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D547B3F","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 18:13:00,"H",112,FALSE,11.4410300925926,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D547B3F","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-05 04:48:07,"H",112,FALSE,3.47222222222222e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D547B3F","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-05 04:48:10,"H",112,FALSE,-12.143587962963,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D547C93","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 01:21:43,"H",109,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D547C93","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 01:21:45,"H",109,FALSE,2.83885416666667,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D547C93","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 21:41:18,"H",109,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D547C93","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 21:41:20,"H",109,FALSE,-4.42400462962963,"sockeye"
"MCJ","SBYC B-RACEWAY RIVER GATE","3D9.1C2D547CCE","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 11:38:53,"H",112,FALSE,0.000671296296296296,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D547CCE","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 11:39:51,"H",112,FALSE,3.97822916666667,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D547CCE","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 11:08:30,"H",112,FALSE,-6.55967592592593,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D547FE5","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 22:09:41,"H",113,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D547FE5","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 22:09:43,"H",113,FALSE,0.95537037037037,"sockeye"
"LMJ","B-DIVERSION","3D9.1C2D547FE5","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 21:19:53,"H",113,FALSE,0.000173611111111111,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D547FE5","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 21:20:08,"H",113,FALSE,2.65577546296296,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D547FE5","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 13:04:33,"H",113,FALSE,3.47222222222222e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D547FE5","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 13:04:36,"H",113,FALSE,-3.62049768518519,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D5480CA","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 22:11:26,"H",104,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D5480CA","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 22:11:28,"H",104,FALSE,0.945601851851852,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D548280","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 20:53:23,"H",101,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D548280","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 20:53:25,"H",101,FALSE,-0.96943287037037,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D54BD23","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 21:54:43,"H",109,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D54BD23","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 21:54:45,"H",109,FALSE,11.4275925925926,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D54BEA4","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 08:10:29,"H",106,FALSE,-1.07141203703704,"sockeye"
"MCJ","RIVER-2 EXIT","3D9.1C2D54BEA8","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-30 06:38:42,"H",116,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-2 EXIT","3D9.1C2D54BEA8","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-30 06:38:43,"H",116,FALSE,1.81109953703704,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D54BF31","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 02:07:35,"H",85,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D54BF31","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 02:07:37,"H",85,FALSE,-8.83777777777778,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D54BF61","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 06:01:18,"H",103,FALSE,4.62962962962963e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D54BF61","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 06:01:22,"H",103,FALSE,0.669189814814815,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D54C159","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 22:39:32,"H",115,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D54C159","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 22:39:34,"H",115,FALSE,-0.812164351851852,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D54C3F3","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 04:18:30,"H",116,FALSE,3.47222222222222e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D54C3F3","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 04:18:33,"H",116,FALSE,-0.120717592592593,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D54C464","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 01:24:58,"H",110,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D54C464","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 01:25:00,"H",110,FALSE,9.26100694444444,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D54C464","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 07:40:51,"H",110,FALSE,1.57696759259259,"sockeye"
