"obs_site","ant","tag_id","run","filename","rel_site","subbasin","subbasin_name","rel_date","etype","date","count","rtype","length","transported","year","mindate","maxdate"
"BRIDGC",NA,"3DD.007762D9FA","Summer","JDI15030.BFB","BRIDGC",17070204,"Lower John Day","2015-01-30","Recapture","2015-01-31 11:31:00",1,"W",83,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007762E32D","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Observation","2015-04-09 01:12:09",1,"W",151,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007762E32D","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Observation","2015-04-14 00:34:59",1,"W",151,FALSE,NA,NA,NA
"BR0","Upstream","3DD.007762E32D","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Observation","2015-04-17 02:11:26",1,"W",151,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762E3FB","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Recapture","2015-09-09 08:20:00",1,"W",97,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762E406","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-15 09:59:00",1,"W",95,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762E469","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-15 09:59:00",1,"W",109,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762E49C","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Recapture","2015-01-27 11:50:00",1,"W",147,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.007762E4C4","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Observation","2015-05-20 19:24:45",1,"W",120,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762E569","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Recapture","2015-09-09 08:20:00",1,"W",127,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007762E569","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Observation","2016-04-10 05:56:13",1,"W",127,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007762E569","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Observation","2016-04-20 05:34:24",1,"W",127,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762E632","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-14 13:27:00",1,"W",124,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762E63D","Summer","JDI15187.BFA","BRIDGC",17070204,"Lower John Day","2015-07-06","Recapture","2015-07-07 07:25:00",1,"W",101,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762E6FA","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-14 13:27:00",1,"W",110,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762E8E2","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-14 13:27:00",1,"W",90,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762EAB7","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Recapture","2015-09-09 08:20:00",1,"W",105,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762EADB","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-06-24 10:17:00",1,"W",86,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.007762EFFA","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Observation","2016-05-07 05:21:35",1,"W",107,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007762EFFA","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Observation","2016-05-09 20:53:06",1,"W",107,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.007762EFFA","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Observation","2016-06-02 09:00:01",1,"W",107,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.007762F021","Summer","JDI15023.GGA","GABLEC",17070204,"Lower John Day","2015-01-23","Recapture","2016-01-19 08:15:00",1,"W",77,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007762F021","Summer","JDI15023.GGA","GABLEC",17070204,"Lower John Day","2015-01-23","Observation","2016-05-02 04:40:52",1,"W",77,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007762F021","Summer","JDI15023.GGA","GABLEC",17070204,"Lower John Day","2015-01-23","Observation","2016-05-04 07:48:23",1,"W",77,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762F0D6","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-14 13:27:00",1,"W",100,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007762F0D6","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Observation","2016-05-18 11:52:35",1,"W",100,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007762F0D6","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Observation","2016-05-19 10:35:05",1,"W",100,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007762F0D6","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Observation","2016-05-20 09:32:13",1,"W",100,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762F108","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-06-24 10:17:00",1,"W",89,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762F1D6","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-14 13:27:00",1,"W",87,FALSE,NA,NA,NA
"BEAR2C",NA,"3DD.007762F1E5","Summer","JDI15175.BFA","BEAR2C",17070204,"Lower John Day","2015-06-24","Recapture","2015-06-25 06:36:00",1,"W",95,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007762F1E5","Summer","JDI15175.BFA","BEAR2C",17070204,"Lower John Day","2015-06-24","Observation","2016-05-06 11:46:48",1,"W",95,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762F265","Summer","JDI15170.BGB","BRIDGC",17070204,"Lower John Day","2015-06-19","Recapture","2015-09-09 08:20:00",1,"W",132,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762F2F0","Summer","JDI15030.BFB","BRIDGC",17070204,"Lower John Day","2015-01-30","Recapture","2015-06-24 10:17:00",1,"W",76,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762F2F4","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Recapture","2015-06-19 10:33:00",1,"W",83,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762F2FD","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Recapture","2015-06-19 10:33:00",1,"W",98,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007762F91D","Summer","JDI15170.BEA","BRIDGC",17070204,"Lower John Day","2015-06-19","Observation","2016-04-14 01:11:16",1,"W",119,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.007762F91D","Summer","JDI15170.BEA","BRIDGC",17070204,"Lower John Day","2015-06-19","Observation","2016-04-24 08:14:33",3,"W",119,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762F990","Summer","JDI15170.BGB","BRIDGC",17070204,"Lower John Day","2015-06-19","Recapture","2015-09-10 09:53:00",1,"W",110,FALSE,NA,NA,NA
"BR1","Upstream","3DD.007762F9FA","Summer","JDI15170.BGA","BRIDGC",17070204,"Lower John Day","2015-06-19","Observation","2015-06-27 09:20:19",1,"W",125,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762FE75","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Recapture","2015-06-29 05:13:00",1,"W",72,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.007762FF72","Summer","JDI15022.GFA","GABLEC",17070204,"Lower John Day","2015-01-22","Recapture","2015-01-23 13:07:00",1,"W",96,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007762FF72","Summer","JDI15022.GFA","GABLEC",17070204,"Lower John Day","2015-01-22","Observation","2015-04-30 06:56:26",1,"W",96,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007762FF72","Summer","JDI15022.GFA","GABLEC",17070204,"Lower John Day","2015-01-22","Observation","2015-05-25 04:58:55",1,"W",96,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007762FFBB","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Recapture","2015-01-27 11:50:00",1,"W",74,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.007762FFBB","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Observation","2015-05-24 16:59:19",1,"W",74,FALSE,NA,NA,NA
"BR3","Downstream","3DD.0077630065","Summer","JDI15031.BGA","BRIDGC",17070204,"Lower John Day","2015-01-31","Observation","2015-05-02 13:34:09",1,"W",72,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007763009F","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-15 09:59:00",1,"W",104,FALSE,NA,NA,NA
"BEAR2C",NA,"3DD.00776300E9","Summer","JDI15175.BFA","BEAR2C",17070204,"Lower John Day","2015-06-24","Recapture","2015-09-23 09:00:00",1,"W",119,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007763011B","Summer","JDI15170.BGB","BRIDGC",17070204,"Lower John Day","2015-06-19","Recapture","2015-09-09 08:20:00",1,"W",85,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077630163","Summer","JDI15170.BGB","BRIDGC",17070204,"Lower John Day","2015-06-19","Recapture","2017-01-25 09:07:00",1,"W",80,FALSE,NA,NA,NA
"BR1","Downstream","3DD.0077630163","Summer","JDI15170.BGB","BRIDGC",17070204,"Lower John Day","2015-06-19","Observation","2017-04-18 04:50:33",1,"W",80,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.0077630163","Summer","JDI15170.BGB","BRIDGC",17070204,"Lower John Day","2015-06-19","Observation","2017-04-30 08:27:08",2,"W",80,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077630177","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-15 09:59:00",1,"W",99,FALSE,NA,NA,NA
"BR3","Downstream","3DD.0077630177","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Observation","2017-04-09 20:23:08",1,"W",99,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077630181","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Recapture","2015-09-27 08:47:00",1,"W",91,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776301B7","Summer","JDI15031.BGA","BRIDGC",17070204,"Lower John Day","2015-01-31","Recapture","2015-06-21 06:02:00",1,"W",120,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776301C5","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-14 13:27:00",1,"W",101,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776302A9","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-06-24 10:17:00",1,"W",94,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077630308","Summer","JDI15022.BFA","BRIDGC",17070204,"Lower John Day","2015-01-22","Recapture","2015-07-07 05:58:00",1,"W",70,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077630323","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-14 13:27:00",1,"W",92,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007763076B","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2016-06-23 13:17:00",1,"W",83,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077630812","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-06-24 10:17:00",1,"W",100,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.0077630C4F","Summer","JDI15022.GFA","GABLEC",17070204,"Lower John Day","2015-01-22","Recapture","2015-01-23 13:07:00",1,"W",104,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.0077630C4F","Summer","JDI15022.GFA","GABLEC",17070204,"Lower John Day","2015-01-22","Observation","2015-02-04 00:37:49",1,"W",104,FALSE,NA,NA,NA
"BR1","Downstream","3DD.0077630C4F","Summer","JDI15022.GFA","GABLEC",17070204,"Lower John Day","2015-01-22","Observation","2015-04-21 00:29:52",1,"W",104,FALSE,NA,NA,NA
"BR0","Downstream","3DD.0077630C4F","Summer","JDI15022.GFA","GABLEC",17070204,"Lower John Day","2015-01-22","Observation","2015-04-22 21:11:08",1,"W",104,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077630C7D","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-14 13:27:00",1,"W",98,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077630CEB","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-06-24 10:17:00",1,"W",110,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.0077630D67","Summer","JDI15022.GFA","GABLEC",17070204,"Lower John Day","2015-01-22","Recapture","2015-09-11 11:21:00",1,"W",76,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.0077630D73","Summer","JDI15022.GFA","GABLEC",17070204,"Lower John Day","2015-01-22","Recapture","2015-01-23 13:07:00",1,"W",91,FALSE,NA,NA,NA
"BR2","Gable Creek","3DD.0077630D73","Summer","JDI15022.GFA","GABLEC",17070204,"Lower John Day","2015-01-22","Observation","2015-04-23 14:59:26",1,"W",91,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077630D8E","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Recapture","2016-01-26 13:29:00",1,"W",84,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.0077630D95","Summer","JDI15022.GFA","GABLEC",17070204,"Lower John Day","2015-01-22","Observation","2015-03-28 12:38:04",1,"W",76,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077630DF0","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Recapture","2016-01-19 11:20:00",1,"W",98,FALSE,NA,NA,NA
"BR1","Downstream","3DD.0077630DF0","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Observation","2016-04-20 03:29:38",1,"W",98,FALSE,NA,NA,NA
"BR0","Downstream","3DD.0077630DF0","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Observation","2016-05-06 03:42:03",1,"W",98,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.0077630DF0","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Observation","2016-05-09 22:56:44",1,"W",98,FALSE,NA,NA,NA
"BR2","Gable Creek","3DD.0077630E0C","Summer","JDI15022.GFA","GABLEC",17070204,"Lower John Day","2015-01-22","Observation","2015-04-26 15:24:02",1,"W",78,FALSE,NA,NA,NA
"BR1","Upstream","3DD.0077630E25","Summer","JDI15023.BGA","BRIDGC",17070204,"Lower John Day","2015-01-23","Observation","2015-05-05 11:14:21",1,"W",84,FALSE,NA,NA,NA
"BR3","Downstream","3DD.0077630EDF","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Observation","2016-03-15 07:14:56",1,"W",92,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.0077630EDF","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Observation","2016-05-11 04:02:52",1,"W",92,FALSE,NA,NA,NA
"BR1","Downstream","3DD.0077630EDF","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Observation","2016-05-14 06:03:12",1,"W",92,FALSE,NA,NA,NA
"BR2","Gable Creek","3DD.0077630FC0","Summer","JDI15022.GFA","GABLEC",17070204,"Lower John Day","2015-01-22","Observation","2015-01-26 19:31:01",1,"W",81,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776310B6","Summer","JDI15170.BGB","BRIDGC",17070204,"Lower John Day","2015-06-19","Recapture","2016-09-15 14:23:00",1,"W",88,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776310B6","Summer","JDI15170.BGB","BRIDGC",17070204,"Lower John Day","2015-06-19","Observation","2017-04-26 13:58:41",1,"W",88,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00776310B6","Summer","JDI15170.BGB","BRIDGC",17070204,"Lower John Day","2015-06-19","Observation","2017-05-21 20:48:28",1,"W",88,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776310CA","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Recapture","2015-09-09 08:20:00",1,"W",116,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631109","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Recapture","2015-09-27 08:47:00",1,"W",81,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.007763152B","Summer","JDI15181.GGA","GABLEC",17070204,"Lower John Day","2015-06-30","Recapture","2015-09-11 11:21:00",1,"W",91,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007763152B","Summer","JDI15181.GGA","GABLEC",17070204,"Lower John Day","2015-06-30","Observation","2016-03-05 16:58:15",1,"W",91,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007763152B","Summer","JDI15181.GGA","GABLEC",17070204,"Lower John Day","2015-06-30","Observation","2016-04-28 04:03:48",1,"W",91,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007763152B","Summer","JDI15181.GGA","GABLEC",17070204,"Lower John Day","2015-06-30","Observation","2016-05-08 03:29:37",1,"W",91,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007763153B","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Observation","2015-02-05 19:57:20",1,"W",81,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631571","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Recapture","2015-06-19 10:33:00",1,"W",98,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631996","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2016-09-28 15:23:00",1,"W",103,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00776319D3","Summer","JDI15176.BGA","BEAR2C",17070204,"Lower John Day","2015-06-25","Observation","2016-05-02 10:58:31",1,"W",118,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631A0B","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Recapture","2015-09-10 09:53:00",1,"W",109,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631AC3","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-06-24 10:17:00",1,"W",104,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631B3D","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Recapture","2015-06-19 10:33:00",1,"W",88,FALSE,NA,NA,NA
"BR0","Downstream","3DD.0077631B53","Summer","JDI15176.BGA","BEAR2C",17070204,"Lower John Day","2015-06-25","Observation","2016-04-16 04:44:29",1,"W",109,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.0077631B53","Summer","JDI15176.BGA","BEAR2C",17070204,"Lower John Day","2015-06-25","Observation","2016-05-07 15:57:47",1,"W",109,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631B88","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-14 13:27:00",1,"W",105,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631BBB","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Recapture","2015-09-09 08:20:00",1,"W",118,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631C11","Summer","JDI15022.BFA","BRIDGC",17070204,"Lower John Day","2015-01-22","Recapture","2015-01-23 13:21:00",1,"W",140,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631C19","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-14 13:27:00",1,"W",107,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631C1F","Summer","JDI15170.BGB","BRIDGC",17070204,"Lower John Day","2015-06-19","Recapture","2015-09-10 09:53:00",1,"W",99,FALSE,NA,NA,NA
"BR1","Downstream","3DD.0077631C1F","Summer","JDI15170.BGB","BRIDGC",17070204,"Lower John Day","2015-06-19","Observation","2016-04-30 23:37:27",1,"W",99,FALSE,NA,NA,NA
"BR0","Downstream","3DD.0077631C1F","Summer","JDI15170.BGB","BRIDGC",17070204,"Lower John Day","2015-06-19","Observation","2016-05-03 02:04:50",1,"W",99,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631C33","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Recapture","2015-09-09 08:20:00",1,"W",84,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631C38","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2016-01-26 10:59:00",1,"W",100,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631C4E","Summer","JDI15175.BGA","BRIDGC",17070204,"Lower John Day","2015-06-24","Recapture","2015-09-14 13:27:00",1,"W",112,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077631DA6","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-14 13:27:00",1,"W",95,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.00776321BB","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Observation","2015-05-19 00:53:56",1,"W",122,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776321BB","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Observation","2015-05-23 01:13:17",1,"W",122,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00776321BB","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Observation","2015-05-24 23:59:08",1,"W",122,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00776321BB","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Recovery","2015-10-02 00:00:00",1,"W",122,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077632201","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-09-14 13:27:00",1,"W",80,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00776323A5","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Observation","2017-02-09 17:55:45",1,"W",109,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776325C9","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-06-24 10:17:00",1,"W",89,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077632676","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2016-01-26 10:59:00",1,"W",125,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.0077632676","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Observation","2016-05-06 07:17:19",1,"W",125,FALSE,NA,NA,NA
"BR0","Downstream","3DD.0077632676","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Observation","2016-05-09 00:15:28",1,"W",125,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.0077632676","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Observation","2016-05-23 05:26:00",1,"W",125,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776326F8","Summer","JDI15168.BFA","BRIDGC",17070204,"Lower John Day","2015-06-17","Recapture","2016-09-15 14:23:00",1,"W",157,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776326FE","Summer","JDI15022.BFA","BRIDGC",17070204,"Lower John Day","2015-01-22","Recapture","2015-01-23 13:21:00",1,"W",77,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077632726","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-06-24 10:17:00",1,"W",121,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007763273D","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Observation","2015-04-01 00:24:53",1,"W",80,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007763273D","Summer","JDI15026.BFA","BRIDGC",17070204,"Lower John Day","2015-01-26","Observation","2015-04-19 00:19:39",1,"W",80,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077632771","Summer","JDI15031.BGA","BRIDGC",17070204,"Lower John Day","2015-01-31","Recapture","2015-09-15 09:59:00",1,"W",75,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077632793","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-06-24 10:17:00",1,"W",105,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077632794","Summer","JDI15172.BFA","BRIDGC",17070204,"Lower John Day","2015-06-21","Recapture","2015-06-24 10:17:00",1,"W",95,FALSE,NA,NA,NA
