"obs_site","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"ICH","3D9.1C2D45306D","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-05 09:00:13","H",162,FALSE,"sockeye"
"ICH","3D9.1C2D45306D","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-05 09:00:14","H",162,FALSE,"sockeye"
"STL","3D9.1C2D45306D","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-14 15:24:29","H",162,FALSE,"sockeye"
"STL","3D9.1C2D45306D","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-20 19:27:32","H",162,FALSE,"sockeye"
"STL","3D9.1C2D45306D","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-20 19:30:31","H",162,FALSE,"sockeye"
"SAWT","3D9.1C2D45306D","Summer","SAWTRP","Upper Salmon","2010-05-04","Recapture","2012-09-05 10:00:00","H",162,FALSE,"sockeye"
"GOJ","3D9.1C2D453191","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-20 21:13:49","H",105,FALSE,"sockeye"
"GOJ","3D9.1C2D453191","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-20 21:13:50","H",105,FALSE,"sockeye"
"MCJ","3D9.1C2D453191","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-24 11:36:39","H",105,FALSE,"sockeye"
"MCJ","3D9.1C2D453191","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-24 11:36:40","H",105,FALSE,"sockeye"
"BO4","3D9.1C2D453191","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-02 07:50:34","H",105,FALSE,"sockeye"
"BO4","3D9.1C2D453191","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-02 07:53:56","H",105,FALSE,"sockeye"
"LMJ","3D9.1C2D453625","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-20 21:34:13","H",112,FALSE,"sockeye"
"LMJ","3D9.1C2D453625","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-20 22:20:05","H",112,FALSE,"sockeye"
"BCC","3D9.1C2D453625","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-27 08:16:16","H",112,FALSE,"sockeye"
"BO3","3D9.1C2D453625","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-20 11:38:41","H",112,FALSE,"sockeye"
"BO3","3D9.1C2D453625","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-20 11:38:42","H",112,FALSE,"sockeye"
"BO4","3D9.1C2D453625","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-20 16:39:02","H",112,FALSE,"sockeye"
"BO4","3D9.1C2D453625","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-20 16:40:35","H",112,FALSE,"sockeye"
"MC2","3D9.1C2D453625","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-25 18:16:59","H",112,FALSE,"sockeye"
"MC2","3D9.1C2D453625","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-25 18:17:01","H",112,FALSE,"sockeye"
"ICH","3D9.1C2D453625","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-27 13:50:22","H",112,FALSE,"sockeye"
"ICH","3D9.1C2D453625","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-27 13:51:02","H",112,FALSE,"sockeye"
"GRA","3D9.1C2D453625","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-02 19:21:44","H",112,FALSE,"sockeye"
"GRA","3D9.1C2D453625","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-02 19:22:02","H",112,FALSE,"sockeye"
"SAWT","3D9.1C2D453625","Summer","SAWTRP","Upper Salmon","2010-05-04","Recapture","2012-08-06 13:51:00","H",112,FALSE,"sockeye"
"BO4","3D9.1C2D45A650","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-04 09:36:17","H",118,FALSE,"sockeye"
"BO4","3D9.1C2D45A650","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-04 09:36:18","H",118,FALSE,"sockeye"
"MCJ","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-22 13:07:01","H",100,FALSE,"sockeye"
"MCJ","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-22 13:07:26","H",100,FALSE,"sockeye"
"BCC","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-26 03:23:19","H",100,FALSE,"sockeye"
"BO3","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-05 15:02:19","H",100,FALSE,"sockeye"
"BO3","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-05 15:02:20","H",100,FALSE,"sockeye"
"BO4","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-06 07:38:06","H",100,FALSE,"sockeye"
"BO4","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-06 07:41:33","H",100,FALSE,"sockeye"
"MC1","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-13 11:59:15","H",100,FALSE,"sockeye"
"MC1","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-13 11:59:16","H",100,FALSE,"sockeye"
"ICH","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-15 03:53:32","H",100,FALSE,"sockeye"
"ICH","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-15 03:53:33","H",100,FALSE,"sockeye"
"GRA","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-20 12:10:31","H",100,FALSE,"sockeye"
"GRA","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-21 19:21:39","H",100,FALSE,"sockeye"
"GRA","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-21 19:23:37","H",100,FALSE,"sockeye"
"SAWT","3D9.1C2D45B4F1","Summer","SAWTRP","Upper Salmon","2010-05-04","Recapture","2012-09-20 09:14:00","H",100,FALSE,"sockeye"
"BO1","3D9.1C2D4651BD","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-09 06:01:02","H",114,FALSE,"sockeye"
"BO1","3D9.1C2D4651BD","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-09 06:06:19","H",114,FALSE,"sockeye"
"BO1","3D9.1C2D465CC7","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-02 12:37:09","H",141,FALSE,"sockeye"
"BO1","3D9.1C2D465CC7","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-02 12:39:31","H",141,FALSE,"sockeye"
"BO4","3D9.1C2D465F56","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-08 19:12:09","H",151,FALSE,"sockeye"
"BO4","3D9.1C2D465F56","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-08 19:14:22","H",151,FALSE,"sockeye"
"BO1","3D9.1C2D465F69","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-14 05:25:46","H",107,FALSE,"sockeye"
"BO1","3D9.1C2D465F69","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-14 05:31:15","H",107,FALSE,"sockeye"
"MC2","3D9.1C2D465F69","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-18 08:55:29","H",107,FALSE,"sockeye"
"MC2","3D9.1C2D465F69","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-18 08:55:30","H",107,FALSE,"sockeye"
"ICH","3D9.1C2D465F69","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-19 18:25:57","H",107,FALSE,"sockeye"
"ICH","3D9.1C2D465F69","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-19 18:25:58","H",107,FALSE,"sockeye"
"GRA","3D9.1C2D465F69","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-23 08:27:02","H",107,FALSE,"sockeye"
"GRA","3D9.1C2D465F69","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-23 08:28:58","H",107,FALSE,"sockeye"
"STL","3D9.1C2D465F69","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-29 11:54:17","H",107,FALSE,"sockeye"
"STL","3D9.1C2D465F69","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-29 12:01:29","H",107,FALSE,"sockeye"
"SAWT","3D9.1C2D465F69","Summer","SAWTRP","Upper Salmon","2010-05-04","Recapture","2012-08-30 13:18:00","H",107,FALSE,"sockeye"
"BO1","3D9.1C2D466480","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-06 07:16:17","H",120,FALSE,"sockeye"
"BO1","3D9.1C2D466480","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-06 07:19:42","H",120,FALSE,"sockeye"
"BCC","3D9.1C2D4679A9","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-25 20:57:55","H",128,FALSE,"sockeye"
"BO3","3D9.1C2D4679A9","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-18 10:20:46","H",128,FALSE,"sockeye"
"BO3","3D9.1C2D4679A9","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-18 10:20:47","H",128,FALSE,"sockeye"
"BO4","3D9.1C2D4679A9","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-18 17:21:13","H",128,FALSE,"sockeye"
"BO4","3D9.1C2D4679A9","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-18 17:24:44","H",128,FALSE,"sockeye"
"MC1","3D9.1C2D4679A9","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-24 09:01:02","H",128,FALSE,"sockeye"
"MC1","3D9.1C2D4679A9","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-24 09:01:03","H",128,FALSE,"sockeye"
"ICH","3D9.1C2D4679A9","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-25 16:40:23","H",128,FALSE,"sockeye"
"ICH","3D9.1C2D4679A9","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-25 16:40:24","H",128,FALSE,"sockeye"
"GRA","3D9.1C2D4679A9","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-30 07:38:49","H",128,FALSE,"sockeye"
"GRA","3D9.1C2D4679A9","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-30 07:39:16","H",128,FALSE,"sockeye"
"BO4","3D9.1C2D467BE5","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-03 06:25:12","H",156,FALSE,"sockeye"
"BO4","3D9.1C2D467BE5","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-03 06:25:13","H",156,FALSE,"sockeye"
"TWX","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-28 23:47:43","H",144,FALSE,"sockeye"
"BO3","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-26 11:24:04","H",144,FALSE,"sockeye"
"BO4","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-26 17:28:25","H",144,FALSE,"sockeye"
"BO4","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-26 17:28:26","H",144,FALSE,"sockeye"
"MC2","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-02 14:59:14","H",144,FALSE,"sockeye"
"MC2","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-02 14:59:15","H",144,FALSE,"sockeye"
"ICH","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-04 09:53:54","H",144,FALSE,"sockeye"
"ICH","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-04 09:58:06","H",144,FALSE,"sockeye"
"GRA","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-08 05:37:04","H",144,FALSE,"sockeye"
"GRA","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-08 05:39:51","H",144,FALSE,"sockeye"
"STL","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-09-02 13:37:42","H",144,FALSE,"sockeye"
"STL","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-09-02 13:47:24","H",144,FALSE,"sockeye"
"VC2","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-09-08 23:27:54","H",144,FALSE,"sockeye"
"VC1","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-09-09 14:55:10","H",144,FALSE,"sockeye"
"VC1","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-09-09 14:55:11","H",144,FALSE,"sockeye"
"VC2","3D9.1C2D47384C","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-09-09 18:41:24","H",144,FALSE,"sockeye"
"MCJ","3D9.1C2D4741B6","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-23 02:22:03","H",147,FALSE,"sockeye"
"MCJ","3D9.1C2D4741B6","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-23 02:22:04","H",147,FALSE,"sockeye"
"BCC","3D9.1C2D4741B6","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-26 17:41:39","H",147,FALSE,"sockeye"
"BO1","3D9.1C2D4741B6","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-26 18:13:34","H",147,FALSE,"sockeye"
"BO1","3D9.1C2D4741B6","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-26 18:16:07","H",147,FALSE,"sockeye"
"BO4","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-16 14:43:35","H",146,FALSE,"sockeye"
"BO4","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-16 14:43:36","H",146,FALSE,"sockeye"
"MC1","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-22 16:38:08","H",146,FALSE,"sockeye"
"MC1","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-22 16:38:09","H",146,FALSE,"sockeye"
"PRA","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-01 00:13:32","H",146,FALSE,"sockeye"
"PRA","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-01 04:38:01","H",146,FALSE,"sockeye"
"RIA","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-03 15:24:03","H",146,FALSE,"sockeye"
"ICH","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-07 20:34:35","H",146,FALSE,"sockeye"
"ICH","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-07 20:34:36","H",146,FALSE,"sockeye"
"GRA","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-29 12:49:51","H",146,FALSE,"sockeye"
"GRA","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-31 15:57:21","H",146,FALSE,"sockeye"
"GRA","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-09-01 02:43:44","H",146,FALSE,"sockeye"
"LGRLDR","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Recapture","2012-09-01 04:01:00","H",146,FALSE,"sockeye"
"GRA","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-09-01 09:46:01","H",146,FALSE,"sockeye"
"GRA","3D9.1C2D474F66","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-09-01 09:46:56","H",146,FALSE,"sockeye"
"BCC","3D9.1C2D476016","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-27 09:36:24","H",138,FALSE,"sockeye"
"BO1","3D9.1C2D476016","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-30 18:26:09","H",138,FALSE,"sockeye"
"BO1","3D9.1C2D476016","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-30 18:28:13","H",138,FALSE,"sockeye"
"MC2","3D9.1C2D476016","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-05 14:43:49","H",138,FALSE,"sockeye"
"MC2","3D9.1C2D476016","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-05 14:43:53","H",138,FALSE,"sockeye"
"ICH","3D9.1C2D476016","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-07 08:27:41","H",138,FALSE,"sockeye"
"ICH","3D9.1C2D476016","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-07 08:27:42","H",138,FALSE,"sockeye"
"GRA","3D9.1C2D476016","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-12 07:30:38","H",138,FALSE,"sockeye"
"GRA","3D9.1C2D476016","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-13 18:08:26","H",138,FALSE,"sockeye"
"GRA","3D9.1C2D476016","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-13 18:09:38","H",138,FALSE,"sockeye"
"SAWT","3D9.1C2D476016","Summer","SAWTRP","Upper Salmon","2010-05-04","Recapture","2012-09-05 10:00:00","H",138,FALSE,"sockeye"
"BO4","3D9.1C2D4761E0","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-29 20:29:39","H",106,FALSE,"sockeye"
"BO4","3D9.1C2D4761E0","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-29 20:29:40","H",106,FALSE,"sockeye"
"MC2","3D9.1C2D4761E0","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-05 04:02:22","H",106,FALSE,"sockeye"
"MC2","3D9.1C2D4761E0","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-05 04:02:27","H",106,FALSE,"sockeye"
"ICH","3D9.1C2D4761E0","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-10 03:24:39","H",106,FALSE,"sockeye"
"ICH","3D9.1C2D4761E0","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-10 03:24:40","H",106,FALSE,"sockeye"
"GRA","3D9.1C2D4761E0","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-13 10:48:26","H",106,FALSE,"sockeye"
"GRA","3D9.1C2D4761E0","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-13 10:53:59","H",106,FALSE,"sockeye"
"STL","3D9.1C2D4761E0","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-16 16:18:42","H",106,FALSE,"sockeye"
"STL","3D9.1C2D4761E0","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-27 19:55:56","H",106,FALSE,"sockeye"
"STL","3D9.1C2D4761E0","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-08-27 20:14:42","H",106,FALSE,"sockeye"
"SAWT","3D9.1C2D4761E0","Summer","SAWTRP","Upper Salmon","2010-05-04","Recapture","2012-08-29 13:30:00","H",106,FALSE,"sockeye"
"MCJ","3D9.1C2D477006","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-24 16:58:56","H",151,FALSE,"sockeye"
"MCJ","3D9.1C2D477006","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-24 16:59:20","H",151,FALSE,"sockeye"
"BCC","3D9.1C2D477006","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-28 19:14:33","H",151,FALSE,"sockeye"
"BO3","3D9.1C2D477006","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-24 13:15:05","H",151,FALSE,"sockeye"
"BO4","3D9.1C2D477006","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-24 16:10:22","H",151,FALSE,"sockeye"
"BO4","3D9.1C2D477006","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-24 16:10:23","H",151,FALSE,"sockeye"
"MC1","3D9.1C2D477006","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-30 09:43:19","H",151,FALSE,"sockeye"
"MC1","3D9.1C2D477006","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-30 09:43:26","H",151,FALSE,"sockeye"
"GRA","3D9.1C2D477006","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-05 18:32:34","H",151,FALSE,"sockeye"
"GRA","3D9.1C2D477006","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-05 18:37:05","H",151,FALSE,"sockeye"
"SAWT","3D9.1C2D477006","Summer","SAWTRP","Upper Salmon","2010-05-04","Recapture","2012-08-03 13:11:00","H",151,FALSE,"sockeye"
"BO1","3D9.1C2D47A631","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-08 20:30:24","H",143,FALSE,"sockeye"
"BO1","3D9.1C2D47A631","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-08 20:35:43","H",143,FALSE,"sockeye"
"MC1","3D9.1C2D47A631","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-14 06:30:48","H",143,FALSE,"sockeye"
"MC1","3D9.1C2D47A631","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-14 06:30:49","H",143,FALSE,"sockeye"
"ICH","3D9.1C2D47A631","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-16 13:54:26","H",143,FALSE,"sockeye"
"ICH","3D9.1C2D47A631","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-16 13:54:56","H",143,FALSE,"sockeye"
"GRA","3D9.1C2D47A631","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-21 23:42:35","H",143,FALSE,"sockeye"
"GRA","3D9.1C2D47A631","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-22 14:55:31","H",143,FALSE,"sockeye"
"GRA","3D9.1C2D47A631","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-23 08:04:50","H",143,FALSE,"sockeye"
"GRA","3D9.1C2D47A631","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-23 08:06:19","H",143,FALSE,"sockeye"
"BO1","3D9.1C2D47B544","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-12 05:53:10","H",121,FALSE,"sockeye"
"BO1","3D9.1C2D47B544","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-12 05:54:44","H",121,FALSE,"sockeye"
"ICH","3D9.1C2D47B544","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-19 11:41:06","H",121,FALSE,"sockeye"
"ICH","3D9.1C2D47B544","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-19 11:43:29","H",121,FALSE,"sockeye"
"GRA","3D9.1C2D47B544","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-22 12:52:51","H",121,FALSE,"sockeye"
"GRA","3D9.1C2D47B544","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-07-23 22:55:04","H",121,FALSE,"sockeye"
"BCC","3D9.1C2D480815","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-30 10:33:44","H",92,FALSE,"sockeye"
"BCC","3D9.1C2D480815","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2010-05-30 10:33:45","H",92,FALSE,"sockeye"
"BO4","3D9.1C2D480815","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-22 17:57:13","H",92,FALSE,"sockeye"
"BO4","3D9.1C2D480815","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-22 17:59:32","H",92,FALSE,"sockeye"
"MC1","3D9.1C2D480815","Summer","SAWTRP","Upper Salmon","2010-05-04","Observation","2012-06-30 14:15:52","H",92,FALSE,"sockeye"
